自動車メーカー,車種,型式,年式,駆動,排気量,過給機,適合詳細,ダウン量,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,セット内容,バネレート kg/mm(F/R),バンプカット量 (F/R),マッチンググレード,備考,注意事項,定価,SET価格,,取付特記事項
マツダ,キャロル,HB25S,2009/12～2015/01,FF,660,NA,,データなし,13760,,265809,HE22SNK-qq-e-f1-586,HE22SNK-qq-e-d-586,4511478253936,HE22SNK,TANABE,SUSTEC NF210,1台分,2.3/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,キャロルエコ,HB35S,2012/11～2013/03,FF,660,NA,～2013/03専用,データなし,13760,,265811,HE22SNK-qq-e-f1-588,HE22SNK-qq-e-d-588,4511478253936,HE22SNK,TANABE,SUSTEC NF210,1台分,2.3/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,キャロルエコ,HB35S,2013/03～2015/01,FF,660,NA,,データなし,13760,,265812,HA35SMCNK-qq-e-f1-587,HA35SMCNK-qq-e-d-587,4511478255336,HA35SMCNK,TANABE,SUSTEC NF210,1台分,2.6/1.9,,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,スクラムバン,DG64V,2005/09～2015/02,FF(4WD共通),660,NA,,データなし,13760,,265821,DA64WNK-qq-e-f1-589,DA64WNK-qq-e-d-589,4511478189426,DA64WNK,TANABE,SUSTEC NF210,1台分,2.7/3.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,スクラムワゴン,DG17W,2015/03～,4WD(FR装着可),660,ターボ,,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,265814,DA17WNK-qq-e-f1-591,DA17WNK-qq-e-d-591,4511478255725,DA17WNK,TANABE,SUSTEC NF210,1台分,2.8/2.7,純正バンプカット不要,PZターボスペシャルハイルーフ,,,23000,29100,,
マツダ,スクラムワゴン,DG62W,2001/09～2005/09,FR(4WD装着可),660,NA,,データなし,13760,,265819,DA62WNK-qq-e-f1-592,DA62WNK-qq-e-d-592,4511478186777,DA62WNK,TANABE,SUSTEC NF210,1台分,3.0/3.2,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,スクラムワゴン,DG64W,2005/09～2015/02,4WD,660,ターボ(NA装着可),,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,265816,DA64WNK-qq-e-f1-593,DA64WNK-qq-e-d-593,4511478189426,DA64WNK,TANABE,SUSTEC NF210,1台分,2.6/3.0,純正バンプカット不要,PZターボスペシャルパッケージ,,,23000,29100,,
マツダ,スクラムワゴン,DG64W,2005/09～2015/02,FR,660,ターボ(NA装着可),,Fr：-20～-30mm<br>Rr：-15～-25mm,13760,,265818,DA64WNK-qq-e-f1-590,DA64WNK-qq-e-d-590,4511478189426,DA64WNK,TANABE,SUSTEC NF210,1台分,2.6/3.0,純正バンプカット不要,PZターボスペシャルパッケージ,,,23000,29100,,
マツダ,スピアーノ,HF21S,2003/09～2008/10,FF,660,NA,2型(2003/09～)専用<br>グレードSSは適合不可,データなし,13760,,265824,MF21SMCNK-qq-e-f1-594,MF21SMCNK-qq-e-d-594,4511478189853,MF21SMCNK,TANABE,SUSTEC NF210,1台分,3.2/2.7,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,デミオ,DE3FS,2007/07～2014/09,FF,1300,NA,,Fr：-15～-25mm<br>Rr：-15～-25mm,16752,,265828,DE3FSNK-qq-e-f1-598,DE3FSNK-qq-e-d-598,4511478252991,DE3FSNK,TANABE,SUSTEC NF210,1台分,2.1/1.6,純正バンプカット不要,13C,,,28000,32100,,
マツダ,デミオ,DE5FS,2007/07～2014/09,FF,1500,NA,,Fr：-20～-30mm<br>Rr：-35～-45mm,16752,,265831,DEJFSNK-qq-e-f1-596,DEJFSNK-qq-e-d-596,4511478254827,DEJFSNK,TANABE,SUSTEC NF210,1台分,2.1/1.5,15/なし,スポルト(MC後),,,28000,32100,,
マツダ,デミオ,DE5FS,2007/07～2014/09,FF,1500,NA,,データなし,16752,,265830,DE3FSNK-qq-e-f1-603,DE3FSNK-qq-e-d-603,4511478252991,DE3FSNK,TANABE,SUSTEC NF210,1台分,2.1/1.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
マツダ,デミオ,DEJFS,2011/06～2014/09,FF,1300,NA,,Fr：-30～-40mm<br>Rr：-25～-35mm,16752,,265832,DEJFSNK-qq-e-f1-600,DEJFSNK-qq-e-d-600,4511478254827,DEJFSNK,TANABE,SUSTEC NF210,1台分,2.1/1.5,15/なし,スカイアクティブ,,,28000,32100,,
マツダ,デミオ,DJ3FS,2014/09～,FF,1300,NA,6AT,Fr：-15～-25mm<br>Rr：-25～-35mm,16752,,265837,DJ3FSNK-qq-e-f1-599,DJ3FSNK-qq-e-d-599,4511478255688,DJ3FSNK,TANABE,SUSTEC NF210,1台分,2.2/2.5,15/なし,13S,,,28000,32100,,
マツダ,デミオ,DJ3FS,2014/09～,FF,1300,NA,6MT,Fr：-10～-20mm<br>Rr：-20～-30mm,16752,,265838,DJ3FSNK-qq-e-f1-602,DJ3FSNK-qq-e-d-602,4511478255688,DJ3FSNK,TANABE,SUSTEC NF210,1台分,2.2/2.5,15/なし,13S,,,28000,32100,,
マツダ,デミオ,DJ5FS,2014/10～,FF,1500,ディーゼルターボ,,Fr：-20～-30mm<br>Rr：-25～-35mm,16752,,265833,DJ5FSNK-qq-e-f1-597,DJ5FSNK-qq-e-d-597,4511478255565,DJ5FSNK,TANABE,SUSTEC NF210,1台分,2.2/2.5,15/なし,XDツーリングLパッケージ,,,28000,32100,,
マツダ,デミオ,DJ5FS,2014/10～,FF,1500,ディーゼルターボ,,Fr：-5～-15mm<br>Rr：-20～-30mm,16752,,265834,DJ5FSNK-qq-e-f1-601,DJ5FSNK-qq-e-d-601,4511478255565,DJ5FSNK,TANABE,SUSTEC NF210,1台分,2.2/2.5,15/なし,XDツーリングLパッケージ,,,28000,32100,,
マツダ,フレア,MJ34S,2012/09～2017/03,4WD,660,NA,,データなし,13760,,265855,MH34S4WDNK-qq-e-f1-608,MH34S4WDNK-qq-e-d-608,4511478254933,MH34S4WDNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレア,MJ34S,2012/09～2017/03,FF,660,NA,,データなし,13760,,265851,MH23SNK-qq-e-f1-607,MH23SNK-qq-e-d-607,4511478253523,MH23SNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレア,MJ44S,2014/08～2017/03,4WD,660,NA,,データなし,13760,,265856,MH34S4WDNK-qq-e-f1-175k,MH34S4WDNK-qq-e-d-175k,4511478254933,MH34S4WDNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレア,MJ44S,2014/08～2017/03,FF,660,NA,,データなし,13760,,265852,MH23SNK-qq-e-f1-606,MH23SNK-qq-e-d-606,4511478253523,MH23SNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアカスタムスタイル,MJ34S,2012/09～2017/03,4WD,660,NA,,データなし,13760,,265857,MH34S4WDNK-qq-e-f1-611,MH34S4WDNK-qq-e-d-611,4511478254933,MH34S4WDNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアカスタムスタイル,MJ34S,2012/09～2017/03,FF,660,NA,,データなし,13760,,265853,MH23SNK-qq-e-f1-610,MH23SNK-qq-e-d-610,4511478253523,MH23SNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアカスタムスタイル,MJ44S,2014/08～2017/03,4WD,660,NA,,データなし,13760,,265858,MH34S4WDNK-qq-e-f1-176k,MH34S4WDNK-qq-e-d-176k,4511478254933,MH34S4WDNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアカスタムスタイル,MJ44S,2014/08～2017/03,FF,660,NA,,データなし,13760,,265854,MH23SNK-qq-e-f1-609,MH23SNK-qq-e-d-609,4511478253523,MH23SNK,TANABE,SUSTEC NF210,1台分,2.2/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアクロスオーバー,MS31S,2014/01～,FF(4WD装着可),660,NA(ターボ装着可),,データなし,13760,,265842,MR31SNK-qq-e-f1-613,MR31SNK-qq-e-d-613,4511478255442,MR31SNK,TANABE,SUSTEC NF210,1台分,2.8/2.0,純正バンプカット不要,現車未確認,リアバンプストッパーBSS2推奨<br>未計測の為、車高データなし,,23000,29100,,
マツダ,フレアクロスオーバー,MS41S,2015/05～,FF(4WD装着可),660,NA(ターボ装着可),,データなし,13760,,265844,MR31SNK-qq-e-f1-612,MR31SNK-qq-e-d-612,4511478255442,MR31SNK,TANABE,SUSTEC NF210,1台分,2.8/2.0,純正バンプカット不要,現車未確認,リアバンプストッパーBSS2推奨<br>未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴン,MM21S,2012/06～2013/04,FF,660,NA,,データなし,13760,,265848,MK21SNK-qq-e-f1-615,MK21SNK-qq-e-d-615,4511478253271,MK21SNK,TANABE,SUSTEC NF210,1台分,2.3/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴン,MM32S,2013/04～,FF,660,NA,,データなし,13760,,265859,MK32SNK-qq-e-f1-614,MK32SNK-qq-e-d-614,4511478255008,MK32SNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴン,MM42S,2015/05～2018/01,FF,660,NA,,データなし,13760,,265860,MK32SNK-qq-e-f1-251k,MK32SNK-qq-e-d-251k,4511478255008,MK32SNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴンカスタムスタイル,MM21S,2012/06～2013/04,FF,660,NA,,データなし,13760,,265850,MK21SNK-qq-e-f1-617,MK21SNK-qq-e-d-617,4511478253271,MK21SNK,TANABE,SUSTEC NF210,1台分,2.3/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴンカスタムスタイル,MM32S,2013/04～,FF,660,NA,,データなし,13760,,265861,MK32SNK-qq-e-f1-616,MK32SNK-qq-e-d-616,4511478255008,MK32SNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴンカスタムスタイル,MM42S,2015/05～2018/01,FF,660,NA,,データなし,13760,,265862,MK32SNK-qq-e-f1-252k,MK32SNK-qq-e-d-252k,4511478255008,MK32SNK,TANABE,SUSTEC NF210,1台分,2.8/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
マツダ,フレアワゴンカスタムスタイル,MM53S,2018/02～,FF,660,ハイブリッド,,Fr：-10～-20mm<br>Rr：-15～-25mm,13760,,265863,MK53SNK-qq-e-f1-177k,MK53SNK-qq-e-d-177k,4511478256609,MK53SNK,TANABE,SUSTEC NF210,1台分,2.1/2.7,純正バンプカット不要,ハイブリッドXT,,,23000,29100,,
マツダ,プレマシー,CWEFW,2010/07～2018/03,FF,2000,NA,,Fr：-10～-20mm<br>Rr：-10～-20mm,21450,,265864,CWEFWNNK-qq-e-f1-618,CWEFWNNK-qq-e-d-618,4511478254773,CWEFWNNK,TANABE,SUSTEC NF210,1台分,2.8/3.1,20/なし,20Sプレステージスタイル II,,,36000,37000,,
マツダ,プレマシー,CWFFW,2013/01～2018/03,FF,2000,NA,,データなし,21450,,265865,CWEFWNNK-qq-e-f1-619,CWEFWNNK-qq-e-d-619,4511478254773,CWEFWNNK,TANABE,SUSTEC NF210,1台分,2.8/3.1,20/なし,現車未確認,未計測の為、車高データなし,,36000,37000,,
三菱,ekカスタム,B11W,2013/06～,4WD,660,ターボ,,データなし,13760,,265953,B21WNK-qq-e-f1-87k,B21WNK-qq-e-d-87k,4511478255060,B21WNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,ekカスタム,B11W,2013/06～,FF,660,ターボ,,Fr：-15～-25mm<br>Rr：-25～-35mm,13760,,265952,B21WNK-qq-e-f1-620,B21WNK-qq-e-d-620,4511478255060,B21WNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,T,,,23000,29100,,
三菱,eKスペース,B11A,2014/01～,FR,660,NA,,データなし,13760,,265954,B21ANK-qq-e-f1-621,B21ANK-qq-e-d-621,4511478255497,B21ANK,TANABE,SUSTEC NF210,1台分,2.7/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,eKスペースカスタム,B11A,2014/01～,FR,660,NA,,データなし,13760,,265955,B21ANK-qq-e-f1-622,B21ANK-qq-e-d-622,4511478255497,B21ANK,TANABE,SUSTEC NF210,1台分,2.7/2.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,ekスポーツ,H81W,2002/09～2004/12,FF,660,ターボ,AT,Fr：-25～-35mm<br>Rr：-15～-25mm,13760,,265947,H81WTBNK-qq-e-f1-624,H81WTBNK-qq-e-d-624,4511478185893,H81WTBNK,TANABE,SUSTEC NF210,1台分,2.1/2.2,純正バンプカット不要,,,,23000,29100,,
三菱,ekスポーツ,H81W,2004/12～2006/09,FF,660,ターボ,,データなし,13760,,265948,H81WTBNK-qq-e-f1-625,H81WTBNK-qq-e-d-625,4511478185893,H81WTBNK,TANABE,SUSTEC NF210,1台分,2.1/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,ekスポーツ,H82W,2006/09～2013/06,FF,660,NA,,データなし,13760,,265950,H82WNK-qq-e-f1-626,H82WNK-qq-e-d-626,4511478252373,H82WNK,TANABE,SUSTEC NF210,1台分,2.0/1.9,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,ekスポーツ,H82W,2006/09～2013/06,FF,660,ターボ,ekスポーツ専用,Fr：-20～-30mm<br>Rr：-20～-30mm,13760,,265944,H82WSPNK-qq-e-f1-623,H82WSPNK-qq-e-d-623,4511478252557,H82WSPNK,TANABE,SUSTEC NF210,1台分,2.3/2.6,純正バンプカット不要,R,,,23000,29100,,
三菱,ekワゴン,B11W,2013/06～,FF,660,NA,,Fr：-15～-25mm<br>Rr：-25～-35mm,13760,,265951,B21WNK-qq-e-f1-628,B21WNK-qq-e-d-628,4511478255060,B21WNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,M,,,23000,29100,,
三菱,ekワゴン,H82W,2006/09～2013/06,FF,660,NA,AT,Fr：-15～-25mm<br>Rr：-15～-25mm,13760,,265949,H82WNK-qq-e-f1-627,H82WNK-qq-e-d-627,4511478252373,H82WNK,TANABE,SUSTEC NF210,1台分,2.0/1.9,純正バンプカット不要,MS,,,23000,29100,,
三菱,エクリプスクロス,GK1W,2018/03～,4WD,1500,ターボ,,Fr：-20～-30mm<br>Rr：-20～-30mm,22580,,265918,GK1WNK-qq-e-f1-115k,GK1WNK-qq-e-d-115k,4511478256678,GK1WNK,TANABE,SUSTEC NF210,1台分,3.6/3.5,15/なし,Gプラスパッケージ,,,38000,43200,,
三菱,エクリプスクロス,GK1W,2018/03～,FF専用,1500,ターボ,,Fr：-25～-35mm<br>Rr：-25～-35mm,22580,,265920,GK1WFFNK-qq-e-f1-114k,GK1WFFNK-qq-e-d-114k,4511478256739,GK1WFFNK,TANABE,SUSTEC NF210,1台分,3.3/3.3,15/なし,M,,,38000,43200,,
三菱,ギャランフォルティス,CY3A,2009/12～2011/10,FF,1800,NA,,データなし,20884,,265921,CY4ANK-qq-e-f1-631,CY4ANK-qq-e-d-631,4511478253417,CY4ANK,TANABE,SUSTEC NF210,1台分,3.7/3.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,35000,36400,,
三菱,ギャランフォルティス,CY4A,2007/08～2009/12,FF,2000,NA,,Fr：-25～-35mm<br>Rr：-20～-30mm,20884,,265922,CY4ANK-qq-e-f1-629,CY4ANK-qq-e-d-629,4511478253417,CY4ANK,TANABE,SUSTEC NF210,1台分,3.7/3.6,純正バンプカット不要,スポーツ,,,35000,36400,,
三菱,ギャランフォルティス,CY6A,2011/10～2015/04,FF,1800,NA,,データなし,20884,,265923,CY4ANK-qq-e-f1-630,CY4ANK-qq-e-d-630,4511478253417,CY4ANK,TANABE,SUSTEC NF210,1台分,3.7/3.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,35000,36400,,
三菱,タウンボックス,DS17W,2015/03～,FR(4WD装着可),660,NA,,データなし,13760,,265928,DA17WNK-qq-e-f1-143k,DA17WNK-qq-e-d-143k,4511478255725,DA17WNK,TANABE,SUSTEC NF210,1台分,2.8/3.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,タウンボックス,DS64W,2014/02～2015/03,FR(4WD装着可),660,NA,,データなし,13760,,265926,DA64WNK-qq-e-f1-633,DA64WNK-qq-e-d-633,4511478189426,DA64WNK,TANABE,SUSTEC NF210,1台分,2.5/3.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,タウンボックス,U62W,2004/10～2011/11,4WD,660,ターボ(NA装着可),,Fr：-5～-15mm<br>Rr：-25～-35mm,13760,,265929,U62WNK-qq-e-f1-632,U62WNK-qq-e-d-632,4511478254100,U62WNK,TANABE,SUSTEC NF210,1台分,3.1/3.0,純正バンプカット不要,RX,,,23000,29100,,
三菱,デリカD：2,MB15S,2011/03～2015/12,FF,1200,NA,,データなし,16752,,265933,MA15SNK-qq-e-f1-634,MA15SNK-qq-e-d-634,4511478254391,MA15SNK,TANABE,SUSTEC NF210,1台分,3.1/3.0,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
三菱,デリカD：2,MB36S,2015/12～,FF,1200,NA,,データなし,16752,,265934,MA36SNK-qq-e-f1-247k,MA36SNK-qq-e-d-247k,4511478256050,MA36SNK,TANABE,SUSTEC NF210,1台分,2.4/2.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,28000,32100,,
三菱,プラウディア,BKY51,2012/07～2017/01,FR,3700,NA,,データなし,20884,,265938,Y51NK-qq-e-f1-636,Y51NK-qq-e-d-636,4511478254124,Y51NK,TANABE,SUSTEC NF210,1台分,6.0/2.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,35000,36400,,
三菱,プラウディア,BY51,2012/07～2017/01,FR,2500,NA,,データなし,20884,,265936,Y51NK-qq-e-f1-635,Y51NK-qq-e-d-635,4511478254124,Y51NK,TANABE,SUSTEC NF210,1台分,6.0/2.6,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,35000,36400,,
三菱,ミニキャブバン,DS64V,2014/02～2015/03,FR,660,NA,,データなし,13760,,265941,DA64WNK-qq-e-f1-637,DA64WNK-qq-e-d-637,4511478189426,DA64WNK,TANABE,SUSTEC NF210,1台分,2.5/3.1,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,23000,29100,,
三菱,ミラージュ,A05A,2012/08～,FF,1000,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,16752,,265942,A05ANK-qq-e-f1-638,A05ANK-qq-e-d-638,4511478254902,A05ANK,TANABE,SUSTEC NF210,1台分,2.3/2.0,純正バンプカット不要,M,,,28000,32100,,
レクサス,CT200h,ZWA10,2011/01～,FF,1800,ハイブリッド,,Fr：-20～-30mm<br>Rr：-20～-30mm,19145,,266286,ZWA10NK-qq-e-f1-513,ZWA10NK-qq-e-d-513,4511478254322,ZWA10NK,TANABE,SUSTEC NF210,1台分,2.2/4.7,25/なし,CT200hFスポーツ(MC前),,,32000,34600,,
レクサス,GS250,GRL11,2012/01～2016/09,FR,2500,NA,Fスポーツ専用,Fr：-5～-15mm<br>Rr：-15～-25mm,20884,,266289,GRL11FSNK-qq-e-f1-516,GRL11FSNK-qq-e-d-516,4511478254636,GRL11FSNK,TANABE,SUSTEC NF210,1台分,3.6/6.5,17/なし,GS250Fスポーツ(MC前),,,35000,36400,,
レクサス,GS250,GRL11,2012/01～2016/09,FR,2500,NA,,Fr：-20～-30mm<br>Rr：-25～-35mm,20884,,266287,GRL11NK-qq-e-f1-514,GRL11NK-qq-e-d-514,4511478254605,GRL11NK,TANABE,SUSTEC NF210,1台分,3.6/6.5,17/なし,GS250Iパッケージ(MC前),Fスポーツ別設定有,,35000,36400,,
レクサス,GS250,GRL11,2012/01～2016/09,FR,2500,NA,,Fr：-25～-35mm<br>Rr：-25～-35mm,20884,,266288,GRL11NK-qq-e-f1-515,GRL11NK-qq-e-d-515,4511478254605,GRL11NK,TANABE,SUSTEC NF210,1台分,3.6/6.5,17/なし,GS250バージョンL(MC前),Fスポーツ別設定有,,35000,36400,,
レクサス,GS300h,AWL10,2012/01～2015/11,FR,2500,ハイブリッド,,データなし,20884,,266290,AVE30NK-qq-e-f1-517,AVE30NK-qq-e-d-517,4511478255053,AVE30NK,TANABE,SUSTEC NF210,1台分,4.1/7.5,20/なし,現車未確認,未計測の為、車高データなし,,35000,36400,,
レクサス,GS350,GRL10,2012/01～,FR,3500,NA,Fスポーツ適合不可,データなし,20884,,266293,GRL11NK-qq-e-f1-519,GRL11NK-qq-e-d-519,4511478254605,GRL11NK,TANABE,SUSTEC NF210,1台分,3.6/6.5,17/なし,現車未確認(GS350),未計測の為、車高データなし,,35000,36400,,
レクサス,GS350,GRL12,2015/11～,FR,3500,NA,,Fr：-10～-20mm<br>Rr：-15～-25mm,22014,,266294,GRL12NK-qq-e-f1-88k,GRL12NK-qq-e-d-88k,4511478256821,GRL12NK,TANABE,SUSTEC NF210,1台分,3.6/6.6,純正バンプカット不要,GS350Fスポーツ,,フォグランプ高さ注意,37000,37600,,
レクサス,GS350,GRS191,2005/08～2012/01,FR,3500,NA,,Fr：-25～-35mm<br>Rr：-15～-25mm,20884,,266291,UZS190NK-qq-e-f1-518,UZS190NK-qq-e-d-518,4511478189419,UZS190NK,TANABE,SUSTEC NF210,1台分,4.5/5.3,純正バンプカット不要,GS350(MC前),,,35000,36400,,
レクサス,GS430,UZS190,2005/08～2007/10,FR,4300,NA,,Fr：-20～-30mm<br>Rr：-10～-20mm,20884,,266295,UZS190NK-qq-e-f1-520,UZS190NK-qq-e-d-520,4511478189419,UZS190NK,TANABE,SUSTEC NF210,1台分,4.3/5.3,純正バンプカット不要,GS430(MC前),,,35000,36400,,
レクサス,GS450h,GWS191,2006/03～2012/01,FR,3500,ハイブリッド,,Fr：-15～-25mm<br>Rr：-15～-25mm,20884,,266297,GWS191NK-qq-e-f1-521,GWS191NK-qq-e-d-521,4511478252670,GWS191NK,TANABE,SUSTEC NF210,1台分,4.5/7.0,純正バンプカット不要,GS450h,,,35000,36400,,
レクサス,GS460,URS190,2007/10～2012/01,FR,4600,NA,,データなし,20884,,266298,UZS190NK-qq-e-f1-522,UZS190NK-qq-e-d-522,4511478189419,UZS190NK,TANABE,SUSTEC NF210,1台分,4.5/5.3,純正バンプカット不要,現車未確認,未計測の為、車高データなし,,35000,36400,,
レクサス,HS250h,DAA-ANF10,2009/07～2018/03,FF,2400,ハイブリッド,,Fr：-25～-35mm<br>Rr：-20～-30mm,20884,,266299,ANF10NK-qq-e-f1-523,ANF10NK-qq-e-d-523,4511478254032,ANF10NK,TANABE,SUSTEC NF210,1台分,2.8/5.7,20/なし,HS250hバージョンI(MC前),,,35000,36400,,
レクサス,IS250,GSE20,2005/09～2013/08,FR,2500,NA,コンバーチブル装着不可,Fr：-15～-25mm<br>Rr：-15～-25mm,20884,,266300,GSE20SNK-qq-e-f1-526,GSE20SNK-qq-e-d-526,4511478233990,GSE20SNK,TANABE,SUSTEC NF210,1台分,4.6/5.3,純正バンプカット不要,IS250バージョンS(MC前),,,35000,36400,,
レクサス,IS250,GSE20,2005/09～2013/08,FR,2500,NA,コンバーチブル装着不可,Fr：-20～-30mm<br>Rr：-15～-25mm,20884,,266301,GSE20SNK-qq-e-f1-524,GSE20SNK-qq-e-d-524,4511478233990,GSE20SNK,TANABE,SUSTEC NF210,1台分,4.6/5.3,純正バンプカット不要,IS250バージョンL(MC前),,,35000,36400,,
レクサス,IS250,GSE30,2013/05～2015/07,FR,2500,NA,,Fr：-20～-30mm<br>Rr：-10～-20mm,20884,,266303,GRL11NK-qq-e-f1-525,GRL11NK-qq-e-d-525,4511478254605,GRL11NK,TANABE,SUSTEC NF210,1台分,3.6/6.5,17/なし,IS250Fスポーツ,,,35000,36400,,
レクサス,IS300h,AVE30,2013/05～,FR,2500,ハイブリッド,,Fr：-20～-30mm<br>Rr：-15～-25mm,20884,,266304,AVE30NK-qq-e-f1-527,AVE30NK-qq-e-d-527,4511478255053,AVE30NK,TANABE,SUSTEC NF210,1台分,4.1/7.5,20/なし,IS300hFスポーツ(MC前),,,35000,36400,,
レクサス,IS350,GSE21,2005/09～2013/08,FR,3500,NA,コンバーチブル装着不可,Fr：-15～-25mm<br>Rr：-15～-25mm,20884,,266306,GSE21NK-qq-e-f1-529,GSE21NK-qq-e-d-529,4511478189457,GSE21NK,TANABE,SUSTEC NF210,1台分,5.2/5.8,純正バンプカット不要,IS350バージョンS(MC前),,,35000,36400,,
レクサス,IS350,GSE21,2005/09～2013/08,FR,3500,NA,コンバーチブル装着不可,Fr：-20～-30mm<br>Rr：-20～-30mm,20884,,266305,GSE21NK-qq-e-f1-528,GSE21NK-qq-e-d-528,4511478189457,GSE21NK,TANABE,SUSTEC NF210,1台分,5.2/5.8,純正バンプカット不要,IS350(MC前),,,35000,36400,,
レクサス,IS350,GSE31,2013/05～,FR,3500,NA,,データなし,20884,,266308,GRL11NK-qq-e-f1-530,GRL11NK-qq-e-d-530,4511478254605,GRL11NK,TANABE,SUSTEC NF210,1台分,3.6/6.5,17/なし,現車未確認,未計測の為、車高データなし,,35000,36400,,
