自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
ダイハツ,アルティス,SXV20,H12/3～H13/9,2200,,フロント,16672,,274388,SSM-EP294-qq-e-3655k,SSM-EP294-qq-e-d-3655k,4515693022940,EP294,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,アルティス,SXV25,H12/3～H13/9,2500,,フロント,16672,,274675,SSM-EP360-qq-e-3656k,SSM-EP360-qq-e-d-3656k,4515693023602,EP360,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,アルティス,SXV25,H12/3～H13/9,2500,,リア,16672,,273723,SSM-EP168-qq-e-8092k,SSM-EP168-qq-e-d-8092k,4515693021684,EP168,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,アルティスハイブリッド,AVV50N,H24/5～H29/7,2500,,フロント,16672,,275496,SSM-EP515-qq-e-3659k,SSM-EP515-qq-e-d-3659k,4515693025156,EP515,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,アルティスハイブリッド,AVV50N,H24/5～H29/7,2500,,リア,16672,,275248,SSM-EP460-qq-e-8094k,SSM-EP460-qq-e-d-8094k,4515693024609,EP460,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,アルティスハイブリッド,AXVH70N,H29/7～,2500,,リア,16672,,283349,SSM-EP518-qq-e-9091k,出さない,4515693025187,EP518,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
ダイハツ,ブーン/ブーンルミナス,M502G,H20/12～,1500,VSC非装着車,フロント,16672,,275096,SSM-EP435-qq-e-3661k,SSM-EP435-qq-e-d-3661k,4515693024357,EP435,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,ブーン/ブーンルミナス,M502G/M512G,H20/12～,1500,M502G(VSC装着車),フロント,16672,,275069,SSM-EP433-qq-e-3660k,SSM-EP433-qq-e-d-3660k,4515693024333,EP433,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,メビウス,ZVW41N,H25/4～,1800,,フロント,16672,,275195,SSM-EP449-qq-e-3662k,SSM-EP449-qq-e-d-3662k,4515693024494,EP449,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
ダイハツ,メビウス,ZVW41N,H25/4～,1800,,リア,16672,,275346,SSM-EP478-qq-e-8095k,SSM-EP478-qq-e-d-8095k,4515693024784,EP478,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,86,ZN6,H24/4～,2000,G/RC,フロント,16672,,274792,SSM-EP386-qq-e-2859k,SSM-EP386-qq-e-d-2859k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,86,ZN6,H24/4～,2000,G/RC,リア,16672,,274980,SSM-EP418-qq-e-7503k,SSM-EP418-qq-e-d-7503k,4515693024180,EP418,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,86,ZN6,H24/4～,2000,GT/GT リミテッド,フロント,16672,,274791,SSM-EP386-qq-e-2858k,SSM-EP386-qq-e-d-2858k,4515693023862,EP386,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,86,ZN6,H24/4～,2000,GT/GT リミテッド,リア,16672,,275287,SSM-EP472-qq-e-7502k,SSM-EP472-qq-e-d-7502k,4515693024722,EP472,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,86,ZN6,H29/2～,2000,GT リミテッド ハイパフォーマンスパッケージ,フロント,16672,,274636,SSM-EP357-qq-e-2860k,SSM-EP357-qq-e-d-2860k,4515693023572,EP357,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,86,ZN6,H29/2～,2000,GT リミテッド ハイパフォーマンスパッケージ,リア,16672,,274307,SSM-EP291-qq-e-7504k,SSM-EP291-qq-e-d-7504k,4515693022919,EP291,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,bB,NCP30/NCP31/NCP35,H12/2～H17/2,1300～1500,リアドラム,フロント,16672,,274770,SSM-EP382-qq-e-2865k,SSM-EP382-qq-e-d-2865k,4515693023824,EP382,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,IQ,KGJ10,H20/11～H28/03,1000,,フロント,16672,,274747,SSM-EP382-qq-e-2587k,SSM-EP382-qq-e-d-2587k,4515693023824,EP382,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,IQ,NGJ10,h21/08～H28/03,1300,ゴー含む,フロント,16672,,274748,SSM-EP382-qq-e-2588k,SSM-EP382-qq-e-d-2588k,4515693023824,EP382,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,IQ,NGJ10,h21/08～H28/03,1300,ゴー含む,リア,16672,,275070,SSM-EP434-qq-e-7343k,SSM-EP434-qq-e-d-7343k,4515693024340,EP434,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,MR2,AW10/AW11,S59/6～H1/12,1500～1600,,フロント,16672,,283079,SSM-EP076-qq-e-7817k,出さない,4515693020762,EP076,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,MR2,AW10/AW11,S59/6～H1/12,1500～1600,,リア,16672,,282673,SSM-EP129-qq-e-8924k,出さない,4515693021295,EP129,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,出さない
トヨタ,MR2,SW20,H1/12～H3/12,2000,1型,フロント,16672,,274034,SSM-EP246-qq-e-2669k,SSM-EP246-qq-e-d-2669k,4515693022469,EP246,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,MR2,SW20,H1/12～H3/12,2000,1型,リア,16672,,273630,SSM-EP129-qq-e-7392k,SSM-EP129-qq-e-d-7392k,4515693021295,EP129,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,MR2,SW20,H3/12～H11/11,2000,2/3/4/5型,フロント,16672,,274175,SSM-EP278-qq-e-2670k,SSM-EP278-qq-e-d-2670k,4515693022780,EP278,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,MR2,SW20,H3/12～H11/11,2000,2/3/4/5型,リア,16672,,273631,SSM-EP129-qq-e-7393k,SSM-EP129-qq-e-d-7393k,4515693021295,EP129,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,MR-S,ZZW30,H11/11～H19/7,1800,,フロント,16672,,274760,SSM-EP382-qq-e-2668k,SSM-EP382-qq-e-d-2668k,4515693023824,EP382,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,MR-S,ZZW30,H11/11～H19/7,1800,,リア,16672,,273629,SSM-EP129-qq-e-7391k,SSM-EP129-qq-e-d-7391k,4515693021295,EP129,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,RAV4,ACA31W/ACA36W,H17/11～H28/8,2400,,フロント,16672,,275236,SSM-EP459-qq-e-2913k,SSM-EP459-qq-e-d-2913k,4515693024593,EP459,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,RAV4,ACA31W/ACA36W,H17/11～H28/8,2400,,リア,16672,,275246,SSM-EP460-qq-e-7540k,SSM-EP460-qq-e-d-7540k,4515693024609,EP460,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,RAV4,SXA10G,H6/5～H12/5,2000,3ドア E仕様含む,フロント,16672,,274386,SSM-EP294-qq-e-2911k,SSM-EP294-qq-e-d-2911k,4515693022940,EP294,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,RAV4,SXA10G/SXA11G,H7/4～H12/5,2000,Vファイブ・5ドア E仕様含む,フロント,16672,,274387,SSM-EP294-qq-e-2912k,SSM-EP294-qq-e-d-2912k,4515693022940,EP294,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,SAI,AZK10,H21/11～,2400,,フロント,16672,,275187,SSM-EP449-qq-e-2803k,SSM-EP449-qq-e-d-2803k,4515693024494,EP449,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,SAI,AZK10,H21/11～,2400,,リア,16672,,275243,SSM-EP460-qq-e-7466k,SSM-EP460-qq-e-d-7466k,4515693024609,EP460,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
トヨタ,WiLL Vi,NCP19,H12/1～H14/4,1300～,リアドラム,フロント,16672,,274756,SSM-EP382-qq-e-2639k,SSM-EP382-qq-e-d-2639k,4515693023824,EP382,ENDLESS,ブレーキパッド,SSM,超低ダストタイプ<br>ローター適正温度域:0～530℃<br>平均摩擦係数:0.30～0.40<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,23000,60,18500
